USER_ID,ITEM_ID,EVENT_TYPE,TIMESTAMP
116330,4852289,click,1578594600
259450,1066873,click,1549564200
933494,5151556,view,1580841000
423347,6804081,click,1580841000
233191,6145271,click,1572978600
483768,6145271,click,1581186600
254004,2523593,click,1563993000
280001,6318123,click,1607279400
811935,5958479,view,1595010600
864785,2061734,view,1622745000
775651,4844935,view,1600281000
928329,9947028,view,1574793000
444356,9521489,view,1607365800
896213,1784357,view,1619202600
837605,7372098,view,1551292200
261945,6804081,view,1622140200
181519,2301101,view,1563129000
607309,5095492,click,1558463400
481765,6804081,click,1619461800
251054,5151556,view,1607279400
737253,9947028,view,1625941800
580943,2012041,click,1572373800
597607,1307091,view,1549218600
342698,3921147,click,1565980200
221605,6328334,view,1626546600
555991,5656656,view,1593282600
231826,8391177,view,1573497000
827029,8134390,click,1554057000
100612,5656656,view,1547663400
506199,9947028,view,1628188200
210799,4429430,click,1612981800
119521,5514767,view,1568745000
579169,9521489,click,1584210600
694219,4844935,click,1609612200
931766,2301101,view,1547749800
804318,7705785,click,1589567400
119416,2002269,click,1563647400
451856,8391177,click,1640370600
759499,1066873,view,1557772200
365742,2523593,view,1591986600
825413,3306631,view,1612549800
542674,8391177,view,1573324200
269495,5080493,view,1633977000
548648,4580377,view,1551033000
902902,1066873,click,1636482600
225197,1307091,view,1608316200
468551,4852289,click,1614105000
174936,5048104,click,1625337000
751232,4580377,click,1610130600
935316,1307091,view,1618165800
905497,7705785,click,1548700200
448997,7705785,click,1618425000
803185,8645618,view,1623090600
837553,8102686,click,1574965800
210237,2012041,click,1555007400
813266,5958479,view,1607538600
489726,2012041,click,1593628200
541808,4844935,click,1636569000
553297,2384162,view,1572114600
633108,8134390,view,1564857000
579031,8102686,view,1623954600
584394,1784357,view,1607711400
203728,1307091,view,1631730600
868474,4852289,click,1584383400
519868,3921147,view,1549909800
790520,2523593,view,1582569000
411912,5296176,click,1555093800
704912,7372098,click,1630348200
192391,5656656,view,1606501800
628915,3921147,click,1638037800
737834,1564654,click,1621967400
175110,4037297,click,1598898600
848505,5080493,view,1637001000
701843,8227729,view,1557426600
897654,5080493,view,1575916200
480922,2061734,click,1605637800
946611,2301101,click,1561141800
141665,2523593,view,1589740200
207349,3921147,click,1640629800
506693,1784357,click,1639333800
278261,8134390,view,1628879400
123392,4429430,click,1623436200
549805,8227729,view,1590949800
270766,4037297,view,1629743400
868474,7372098,click,1606156200
465410,6318123,view,1558377000
724018,2002269,view,1614709800
822904,8102686,view,1627842600
457511,2061734,click,1567794600
317723,6804081,view,1619893800
524294,1066873,click,1572978600
375370,7944412,view,1620930600
210890,2903058,click,1627237800
303548,4556099,view,1570559400
206913,5758296,view,1607625000
741453,2002269,view,1635013800
990881,5114833,click,1548527400
546381,2301101,click,1605378600
111384,6804081,view,1550169000
116565,5080493,view,1584210600
158535,4580377,click,1568226600
454506,4844935,click,1600021800
917938,4844935,click,1560709800
715882,4429430,click,1549737000
227893,7372098,view,1587753000
962735,8102686,view,1635186600
706615,6591984,click,1573756200
733785,6328334,view,1635359400
831023,4580377,view,1601058600
373886,6591984,view,1574447400
861086,7372098,click,1606847400
159279,2384162,view,1591986600
243264,6328334,view,1563733800
978371,4556099,click,1584124200
700877,5080493,click,1603564200
507011,1066873,click,1638729000
688359,2903058,click,1585074600
161882,4556099,view,1568226600
254004,3099226,view,1612981800
236305,5656656,view,1589653800
554377,4037297,view,1592591400
763534,2301101,view,1635013800
460448,8134390,click,1629225000
956999,7705785,view,1612290600
917938,1066873,click,1619289000
828023,2523593,view,1589913000
344407,8120403,view,1549218600
259267,5514767,click,1560882600
964704,5114833,view,1637173800
129254,6117150,click,1558117800
175110,5114833,click,1550082600
164581,8102686,click,1578767400
508157,2384162,click,1560709800
980284,1784357,click,1633804200
546815,8120403,click,1619634600
992973,4037297,view,1568313000
319600,6318123,click,1594751400
810410,6804081,view,1609785000
969201,3306631,click,1562265000
577027,2002269,click,1569177000
535771,3099226,view,1591641000
763534,4580377,click,1564252200
703530,2301101,view,1555612200
903605,2002269,view,1585161000
713147,4556099,view,1605033000
383970,7944412,view,1621017000
361449,7372098,click,1564597800
137850,2903058,click,1620325800
917604,1307091,view,1636828200
289449,2061734,view,1630261800
464363,3921147,view,1625682600
979676,6145271,view,1618425000
981878,9521489,click,1622485800
538878,8102686,view,1636828200
923766,8118336,view,1630607400
360991,5514767,view,1615055400
962361,1066873,view,1579545000
344808,9947028,view,1625596200
246466,8391177,view,1604082600
779056,4852289,click,1616005800
236659,8120403,view,1591036200
739187,5114833,view,1637605800
930087,5080493,view,1630175400
783974,1784357,view,1640629800
243264,9947028,click,1567362600
875069,7705785,view,1550428200
188702,4556099,view,1598466600
617805,5114833,click,1609439400
694219,4556099,view,1610649000
364847,5758296,view,1575225000
354372,4429430,view,1587234600
692389,5296176,view,1556130600
786932,2903058,view,1588617000
633538,5958479,click,1564165800
920260,1784357,click,1621621800
737129,3306631,click,1582309800
211924,2002269,view,1562092200
475156,5958479,click,1612204200
945196,9521489,view,1553193000
409082,5080493,view,1633026600
590851,2301101,click,1553970600
416318,1066873,view,1606588200
782396,8118336,click,1557685800
717445,3306631,click,1618857000
274676,3099226,view,1560709800
413477,2384162,view,1630953000
887961,3921147,click,1570991400
230931,4580377,click,1589913000
788913,7705785,view,1595615400
265579,2384162,click,1575916200
892977,1564654,view,1612290600
761806,5758296,click,1590172200
422065,5114833,view,1549823400
439905,5151556,view,1627324200
704912,6318123,view,1562265000
480922,2903058,click,1619980200
943036,1564654,click,1608143400
680201,4580377,click,1554229800
307835,7705785,click,1553020200
718287,2903058,click,1618684200
703968,2903058,click,1634754600
294849,6318123,view,1632335400
590740,2061734,view,1552761000
456655,5958479,view,1607711400
595192,6591984,click,1590172200
223642,2002269,click,1595097000
199209,2012041,click,1557685800
259039,6804081,click,1581618600
399926,2301101,view,1554229800
198084,2002269,view,1632335400
859085,4429430,click,1637865000
642544,5080493,view,1574793000
516354,9521489,click,1569954600
252979,5048104,click,1639333800
155535,5296176,click,1555612200
488786,2903058,click,1622053800
523743,2903058,view,1556130600
592898,5114833,click,1582309800
523743,3306631,click,1563820200
730106,8391177,click,1616178600
407722,1066873,click,1583087400
655881,2002269,view,1548009000
375862,8227729,click,1562869800
834552,4852289,view,1604860200
445514,5080493,view,1568485800
691378,4852289,view,1584383400
460687,8227729,view,1608748200
952588,1307091,view,1567276200
567678,5958479,view,1577903400
618150,8118336,click,1585247400
696511,7944412,view,1595010600
721791,5114833,click,1627756200
958267,1784357,view,1622917800
137850,5048104,view,1568140200
186967,5296176,view,1557167400
217393,7705785,click,1624905000
139108,5151556,click,1567535400
516354,3099226,click,1546367400
718529,1564654,view,1582309800
748485,5514767,click,1546540200
571188,2002269,click,1556649000
828023,8391177,view,1605033000
507012,3099226,view,1572719400
559300,6328334,click,1628965800
202794,7944412,click,1554143400
788913,4556099,view,1559413800
618862,2903058,click,1555525800
256284,1307091,click,1591209000
489726,7705785,view,1585247400
604360,2012041,view,1613500200
557618,2523593,click,1563733800
195788,9521489,view,1554921000
779056,2903058,view,1598725800
262065,4844935,view,1582309800
795001,1784357,view,1590345000
633538,3099226,click,1639593000
555991,5080493,view,1548095400
111384,8391177,click,1608229800
187088,8227729,click,1590431400
783321,2903058,click,1566066600
889952,6591984,click,1560623400
992431,9947028,view,1593628200
541322,1564654,click,1638988200
598049,2301101,view,1562783400
976588,6145271,view,1611081000
309914,2012041,click,1581273000
546601,9947028,view,1573497000
575466,6145271,click,1606415400
420986,6804081,click,1577557800
492696,6328334,click,1550601000
172487,8102686,view,1554229800
447547,1307091,click,1631644200
228237,5758296,click,1572201000
344808,4037297,view,1583087400
178106,5656656,click,1620671400
382169,8391177,view,1617647400
576349,5656656,view,1596047400
325658,2061734,click,1635186600
655627,5080493,click,1629570600
345686,8102686,view,1599762600
804318,4429430,view,1597257000
250080,2061734,view,1587925800
788250,8102686,click,1637519400
656161,6328334,view,1632162600
741453,4037297,view,1548786600
563086,5656656,click,1632335400
609343,9947028,click,1580927400
540284,4852289,view,1585420200
631299,6328334,view,1578076200
374980,6117150,view,1616783400
778116,9947028,click,1593973800
764174,6145271,click,1605033000
627025,2523593,click,1591468200
491873,8227729,view,1603909800
743133,5095492,click,1620930600
187826,4844935,view,1595874600
643311,7944412,click,1608057000
959125,6318123,view,1553365800
682818,9521489,view,1629916200
435848,3099226,click,1550601000
549746,8227729,view,1594924200
380879,8227729,click,1557772200
746313,6328334,click,1566844200
421884,1066873,view,1583692200
819121,2384162,view,1608143400
995393,1564654,view,1561660200
427059,2061734,click,1633026600
794408,2002269,click,1612722600
552734,8118336,view,1567362600
131193,5514767,click,1580495400
664342,2384162,view,1584124200
895401,4844935,view,1619029800
877353,5656656,view,1617129000
566608,2012041,view,1627756200
453528,9521489,view,1560709800
456869,8391177,view,1635445800
405929,5151556,click,1631989800
571581,6591984,view,1558549800
340269,7372098,view,1637519400
708795,5958479,view,1639420200
865742,2523593,view,1620757800
678801,4037297,view,1548959400
437489,2384162,view,1601317800
335911,8645618,view,1569004200
445328,2384162,view,1579717800
823129,2523593,click,1556389800
381546,5080493,view,1561055400
823810,4852289,view,1608748200
964174,1564654,view,1565893800
999912,4580377,click,1554143400
624755,5656656,click,1622140200
843928,8102686,view,1596911400
589510,2384162,view,1601145000
737129,7372098,click,1587321000
502606,7944412,view,1557772200
827250,5114833,view,1566930600
180287,3099226,click,1623263400
409212,9521489,click,1594492200
243554,8120403,view,1558463400
623556,4580377,view,1598207400
175135,4556099,click,1615228200
313307,4844935,click,1627410600
395625,4037297,view,1635445800
968518,2903058,click,1601317800
421847,2523593,view,1559500200
686093,1564654,click,1558895400
958374,8645618,click,1592332200
668005,9521489,view,1554748200
530584,1066873,click,1639679400
314375,1564654,click,1640802600
562557,1307091,click,1638297000
548433,4429430,click,1567708200
631299,8391177,click,1610649000
772575,8102686,click,1612117800
319600,5080493,view,1575829800
179992,5656656,view,1587925800
583303,6591984,click,1547404200
221911,9947028,click,1612377000
385938,5296176,view,1576348200
941389,1307091,click,1640197800
680289,3099226,view,1549564200
264995,8120403,view,1586284200
531136,6318123,view,1546972200
204177,5048104,view,1633545000
901679,8118336,click,1593109800
324137,4037297,view,1613241000
290555,6318123,click,1634841000
931766,5758296,click,1555957800
158838,5080493,click,1591813800
194748,5114833,click,1629311400
929152,2061734,click,1569781800
396036,2384162,view,1623004200
144332,4580377,click,1560796200
807739,5048104,click,1574533800
480359,8134390,click,1550514600
415857,3306631,view,1611858600
544084,7372098,view,1638988200
912887,4580377,click,1634668200
255392,5114833,view,1579631400
376368,4580377,view,1572373800
126234,4580377,click,1550341800
806257,2002269,click,1559500200
507793,4852289,click,1626805800
543022,8118336,view,1604946600
847270,2523593,view,1588530600
822508,4429430,click,1605033000
882317,1784357,click,1613327400
793505,5114833,click,1562697000
252979,1307091,view,1589308200
852338,1564654,click,1548959400
238180,9521489,click,1579285800
522267,1564654,click,1598121000
616251,4852289,click,1638469800
844685,5114833,view,1629397800
735069,5080493,view,1612377000
299815,4580377,click,1573237800
504147,2523593,click,1609266600
290555,6591984,click,1625250600
979449,9947028,click,1565721000
461729,1784357,view,1571337000
580943,2384162,view,1635877800
851088,2301101,click,1566930600
271177,2523593,view,1601231400
649476,9947028,click,1550601000
880426,8102686,click,1580754600
328412,8391177,view,1563129000
507012,4429430,view,1607711400
243208,8134390,click,1624732200
100748,8120403,view,1634409000
471499,4852289,click,1613759400
990960,5758296,view,1567103400
970080,6328334,click,1635013800
909046,5048104,view,1598121000
995393,2061734,view,1570473000
334811,3921147,click,1614796200
882708,9947028,view,1573669800
281544,6804081,view,1589394600
932816,8391177,click,1556389800
711692,5114833,click,1639420200
389681,3921147,click,1608143400
874351,6318123,click,1638556200
922876,5080493,click,1624818600
432270,6318123,view,1627842600
490507,8391177,click,1636655400
823810,4844935,click,1602009000
146076,4556099,view,1560623400
212801,9947028,click,1630434600
583785,4037297,view,1624818600
251054,2384162,view,1592245800
431622,9521489,view,1640197800
645701,5296176,view,1624473000
528301,3306631,click,1593455400
178936,2061734,click,1572028200
947189,5758296,click,1574015400
468551,3306631,click,1640889000
678338,4037297,click,1550341800
427330,7372098,click,1634668200
506861,2301101,view,1581705000
311174,2301101,view,1569090600
569448,4852289,click,1571769000
505913,8227729,click,1588962600
913847,8391177,view,1621794600
545814,5656656,click,1579285800
182327,4844935,click,1553970600
731367,6117150,view,1572373800
509327,2002269,click,1613932200
317989,5514767,click,1579717800
556396,8645618,view,1558204200
515524,2384162,click,1554143400
501099,8102686,view,1608748200
898050,5656656,click,1577903400
171113,8645618,click,1587407400
544884,2012041,view,1595788200
648842,2903058,view,1557513000
195788,5080493,view,1590604200
732718,4429430,view,1561487400
162451,5296176,view,1571769000
892459,2061734,view,1575570600
760558,5048104,view,1579804200
795001,8645618,view,1589394600
769618,1564654,click,1546540200
914704,2384162,view,1585938600
289449,6328334,view,1617561000
941551,2903058,view,1615228200
383415,6318123,view,1577385000
704064,5656656,view,1623954600
618849,2301101,view,1566844200
188322,7705785,view,1634063400
453528,5758296,click,1626546600
952613,4429430,view,1636050600
309051,8227729,view,1577989800
426835,5151556,click,1609007400
837148,4037297,click,1553020200
554377,6117150,view,1639938600
479937,2002269,click,1550514600
994158,7372098,click,1597948200
239494,8102686,view,1606069800
481785,5758296,click,1629138600
195858,4580377,click,1581618600
969270,4037297,click,1552761000
461791,4429430,view,1558463400
577027,4852289,click,1633804200
741259,3099226,view,1638556200
255652,4556099,view,1609612200
185489,4556099,view,1607452200
753877,4844935,click,1553970600
441109,4844935,view,1593023400
244109,2012041,click,1624559400
210799,8227729,click,1619202600
309351,1784357,click,1604773800
229872,1784357,view,1636914600
445061,5080493,view,1618252200
437530,8120403,click,1568140200
557605,9947028,click,1558463400
488786,1307091,click,1587407400
361339,5151556,view,1611426600
683356,8102686,click,1567449000
501720,5151556,view,1603737000
758535,6804081,click,1629311400
738756,4556099,view,1558549800
874351,1564654,click,1628188200
712917,4844935,click,1592850600
845565,3306631,view,1633285800
813236,5758296,click,1637605800
489885,9947028,view,1639765800
508518,6318123,click,1548786600
827512,2523593,click,1549564200
333881,9521489,click,1611858600
388808,3921147,view,1592505000
277608,2012041,view,1579631400
847031,5095492,click,1596306600
920242,6328334,click,1556303400
210237,5958479,click,1598725800
821940,2384162,click,1617042600
810410,5296176,view,1546626600
579169,5114833,view,1623781800
995491,4556099,view,1555612200
877417,7705785,view,1585333800
952613,8120403,view,1606933800
135617,2002269,click,1579804200
487537,8134390,view,1634581800
440665,5656656,click,1591381800
135617,5048104,click,1591036200
205355,6117150,view,1629829800
117910,3099226,click,1565375400
170048,8120403,view,1562869800
469497,4852289,click,1576261800
917249,5758296,click,1550687400
292704,5656656,view,1568745000
71e5df,5048104,view,1613845800
cdb917,5958479,click,1638642600
e9b58c,5958479,view,1616178600
bc0a05,7944412,view,1581013800
1e86f1,5758296,click,1584988200
1128d2,5296176,view,1619461800
43381d,4037297,view,1610389800
d472c2,4556099,click,1570818600
2aaf93,8118336,view,1551378600
b79c02,3921147,view,1566757800
b97a93,6804081,click,1638037800
4f8b94,2061734,click,1635877800
003bbd,7705785,view,1597775400
2f3c18,3099226,click,1605724200
40b907,5151556,click,1622140200
8ac00b,6145271,click,1613154600
c40636,6328334,click,1633026600
13442c,3921147,view,1548786600
a0cfa0,1066873,view,1595701800
bdd99b,2301101,click,1586025000
775f28,8134390,view,1621189800
d0a66b,3099226,click,1625941800
4817f5,3099226,view,1568140200
8f5468,7944412,click,1580754600
030228,3099226,view,1635186600
6196c8,1784357,view,1554748200
5cb082,8227729,view,1559413800
df7c4f,9947028,click,1608921000
40f829,8227729,click,1596825000
5a1c47,8645618,click,1587839400
2f52e9,4844935,click,1611253800
be1988,3306631,click,1577730600
45eb80,2002269,click,1608661800
bc008d,8227729,click,1554057000
0c2610,3306631,click,1623954600
138232,8391177,view,1550255400
114d86,8120403,click,1592073000
5bdfeb,2903058,click,1616610600
b0ca27,4580377,click,1558117800
a77658,5656656,view,1592418600
402e42,6591984,click,1639765800
fa51c8,4556099,view,1576953000
c439aa,7372098,view,1555439400
33fda9,7705785,view,1631730600
dd77d9,5296176,click,1640543400
d6fecb,1564654,view,1595183400
378fd2,6145271,view,1585593000
5d898d,8120403,click,1550255400
7b1f29,3306631,view,1562524200
6106df,3921147,view,1619893800
ff9f57,6318123,view,1607106600
557711,2384162,click,1580149800
cc2919,7705785,click,1630089000
65cef9,8391177,view,1560709800
0d5700,1066873,click,1590431400
8ff4b9,4580377,click,1634322600
6f5c04,4429430,view,1582223400
3c2c68,4429430,click,1612290600
636fe3,5958479,click,1577903400
555f07,6145271,click,1578508200
b2ec7a,9947028,click,1579890600
8c00a5,9521489,view,1558463400
ff9f57,5151556,click,1609612200
5bace9,3306631,view,1628620200
28965b,2384162,click,1556476200
030228,5296176,view,1587148200
64220a,6804081,click,1566930600
31db7e,2384162,click,1631298600
d56d2b,2061734,view,1610217000
d4508a,2301101,click,1554748200
2fb380,7705785,click,1635705000
249d18,1784357,click,1632853800
170735,6145271,view,1588962600
dcb973,8134390,click,1616697000
7e133e,8134390,click,1567362600
f5f92b,7372098,click,1584210600
700521,5095492,view,1560882600
a8eeb2,5656656,click,1580409000
28960f,8134390,view,1570041000
d9d2a3,8227729,click,1549305000
c85788,5296176,view,1568831400
87367f,2061734,click,1610821800
43242f,2384162,click,1606933800
931093,5095492,click,1622572200
acf514,2301101,click,1638297000
fec1a6,2523593,click,1605292200
947333,5958479,view,1632853800
b6da35,2061734,click,1626460200
14e06f,4844935,view,1580754600
a66975,2012041,view,1568313000
0ead11,8391177,click,1633631400
21a5c9,9521489,click,1615401000
5ad5e1,5296176,view,1607279400
907bd2,8134390,click,1629138600
462d61,5958479,click,1614018600
298e84,9521489,click,1627151400
57a3bb,8227729,click,1583433000
84a117,4556099,view,1547577000
60e5e9,2012041,click,1570127400
71b544,5958479,view,1573065000
2e3601,6328334,view,1599589800
32294f,5080493,click,1614537000
e8af62,6328334,view,1628879400
1474f1,4844935,click,1608057000
3fd6fe,2061734,view,1579631400
c59e33,5151556,view,1616178600
2b6328,4429430,view,1609007400
d77d2a,6145271,view,1632767400
8fc705,2002269,view,1610389800
47e803,5151556,click,1611599400
bad51d,1784357,click,1600281000
95a3b5,5151556,view,1580495400
912293,1066873,view,1555785000
0275a0,8134390,view,1610389800
c1194e,4844935,view,1627669800
885636,6117150,click,1604341800
6384dd,5048104,click,1587493800
347352,4429430,view,1565116200
238740,8120403,view,1630002600
ff7a10,1307091,click,1596479400
c1aacd,5514767,view,1597084200
0ca0d4,3921147,click,1572719400
c4ba23,1307091,view,1559759400
4d4d89,9521489,click,1578853800
a9deb7,2301101,view,1637605800
29c73f,4037297,view,1631903400
219946,3099226,click,1629916200
06d790,5296176,click,1561573800
9f14d0,5296176,click,1578594600
60474e,5048104,view,1636741800
68395f,8227729,click,1571077800
365637,3099226,view,1599849000
334b84,5048104,view,1561487400
4fb950,5958479,view,1581532200
7c066c,7705785,view,1628101800
1af7d6,6591984,click,1623177000
5ebfd3,8645618,view,1591036200
2826db,8645618,click,1623349800
0b73ac,4037297,view,1580841000
bf6bea,1307091,click,1581964200
08a8a3,7944412,click,1591209000
da3a25,8391177,view,1612722600
d74f6f,7705785,click,1572287400
f311cc,1784357,click,1588012200
c1a917,2523593,view,1600021800
073292,9521489,view,1567967400
0bba30,6318123,click,1585593000
9de488,2002269,view,1550773800
9dfca6,8118336,click,1638988200
c80412,5296176,click,1548959400
e3a680,7705785,view,1557513000
d4bb07,3921147,click,1621362600
7d1ca8,2002269,view,1599071400
ddf244,2301101,click,1624818600
bad51d,5114833,click,1622917800
475750,6804081,click,1586629800
ae42b4,5656656,view,1561833000
4c22a0,8134390,click,1566671400
401f64,5080493,click,1547663400
8ddcc7,4580377,click,1620412200
c6de49,6145271,view,1629225000
f69436,8134390,view,1553452200
684748,6328334,view,1565289000
ac2a0c,8227729,click,1563301800
7cd9b9,2903058,view,1625682600
78c0bc,8227729,click,1553625000
8ff4b9,5114833,view,1573410600
074a71,4037297,click,1617820200
b149f8,8102686,view,1625941800
28cf44,8227729,view,1575829800
ee6cb7,7705785,view,1589653800
b055aa,7705785,click,1563820200
7bc180,4580377,click,1610044200
6002e0,4037297,view,1601058600
170735,5958479,click,1638556200
50810b,1784357,click,1620930600
803b51,4844935,view,1588789800
541e2d,6328334,click,1634236200
27f861,7705785,view,1623522600
b1ec7d,2903058,click,1549564200
7e171a,5958479,view,1577125800
66385e,4844935,view,1593109800
31903c,8227729,click,1578853800
dfba16,6804081,view,1586197800
3bad6b,7944412,view,1636914600
e4c60f,4580377,click,1566498600
08cd48,5151556,click,1638124200
5e1df1,4844935,click,1624818600
d094d6,5095492,click,1584297000
9de488,5095492,click,1552156200
895b49,6145271,view,1547577000
6b0c1b,6318123,view,1588444200
c3b667,8134390,click,1583519400
a369c4,1066873,view,1567276200
098378,9521489,view,1623177000
4300bb,4556099,view,1591986600
1e780a,6117150,click,1570386600
550651,2384162,click,1632940200
9b43ca,7705785,click,1623004200
f2f7a9,5296176,view,1589740200
1a8ded,4429430,view,1546799400
f0772f,7372098,view,1592937000
412e4f,4852289,click,1559500200
2a1edc,2384162,click,1554316200
2409b2,1784357,click,1573583400
9c14b9,8102686,view,1599589800
72e4aa,2903058,click,1611945000
d2a786,1066873,view,1589913000
e94ada,8391177,view,1577385000
96e6c5,2012041,click,1569436200
721dde,5656656,click,1633113000
8f5468,2301101,view,1580063400
44f1cb,8645618,click,1610735400
5096ef,4429430,view,1583087400
b16477,8102686,click,1586889000
5efd0d,3306631,click,1569177000
991860,9947028,click,1572892200
5c7161,6804081,click,1596997800
ec95a3,1307091,click,1625423400
0ee28d,3099226,view,1638556200
f30c4d,2523593,view,1551724200
0a321d,5958479,view,1587061800
66412a,8391177,click,1584988200
7d1ca8,8118336,view,1546453800
55f890,2903058,view,1626892200
3bad6b,6318123,view,1565202600
8b9ec0,9521489,click,1630348200
c77143,5151556,click,1605292200
f18721,6328334,click,1639333800
92748b,5151556,view,1554229800
d156a6,8120403,click,1561401000
d472c2,4580377,click,1600540200
1741f3,6117150,click,1592677800
3f5e6b,8645618,view,1636137000
e9b58c,5656656,view,1568485800
eef2a9,1564654,click,1562092200
772bc2,2384162,view,1604601000
98231c,4852289,view,1598034600
8eb1cb,8134390,view,1548268200
ea1486,7705785,click,1577730600
e2d59d,8227729,view,1595701800
fd4ace,6145271,view,1620757800
65af14,1564654,click,1592850600
ee24a7,6318123,click,1638729000
0c9958,2002269,click,1581618600
18536a,9947028,view,1573669800
db76c1,6145271,view,1591122600
297f7d,2301101,click,1599071400
6dc161,2903058,click,1548873000
6fcbc9,2384162,click,1608834600
0ff7d1,8134390,click,1602181800
c59e33,8645618,click,1604082600
24a72c,4852289,view,1574879400
f9290b,6318123,click,1617906600
09ac5e,8227729,view,1600453800
066068,3921147,click,1547922600
62c241,5048104,click,1619807400
cb1192,5151556,click,1579026600
691d6d,6318123,click,1633026600
f1ad71,3306631,click,1573497000
77bd03,4852289,view,1549909800
48c0ed,5296176,click,1575397800
daa826,5514767,view,1629570600
9aba3d,2903058,view,1604341800
0a7067,8391177,click,1555439400
0e045f,1564654,click,1622313000
cda235,2384162,view,1586197800
fb55ee,6804081,click,1579199400
b43a50,1307091,click,1552415400
6881f9,8645618,view,1591381800
53aa1f,5758296,view,1575570600
1435cd,9947028,view,1610303400
8bac7a,5296176,view,1552933800
01e9c7,8134390,view,1630953000
0a3f5a,1784357,view,1619375400
7e133e,2012041,click,1594837800
395304,6318123,click,1575311400
2e2f6a,6591984,click,1623436200
f22756,1307091,view,1626373800
a65eae,8645618,view,1610044200
db3339,8118336,click,1628447400
1d485d,4556099,view,1616697000
932b34,6328334,view,1614018600
e2ec1d,8118336,view,1582482600
e5fc80,7705785,view,1627669800
a40c0f,2061734,click,1638124200
9e1782,7372098,click,1555180200
dbda66,5758296,click,1606069800
e22114,2061734,view,1628447400
9ccf1e,1564654,click,1565289000
e7486a,2301101,click,1622745000
421d4d,1784357,view,1575138600
e62c5c,3921147,view,1559154600
71a3ce,6591984,view,1597689000
f85d40,6318123,click,1583260200
d71d93,8134390,view,1630261800
6d62c1,5095492,view,1592505000
bed67f,5514767,view,1549305000
18fddd,8120403,view,1621881000
55f890,8120403,click,1547749800
72c3d1,6591984,view,1578335400
11c34d,8227729,click,1614191400
2d0991,5758296,click,1582482600
3d2e00,5514767,click,1568485800
598bcc,2384162,click,1550687400
fd4ace,2002269,view,1581705000
bc2f61,7705785,click,1616178600
acb4d4,4429430,view,1575052200
5ae36d,2523593,view,1635618600
a48bdc,5514767,click,1551637800
f122e7,9521489,view,1638297000
a61753,6591984,view,1582137000
21a5c9,5151556,view,1600799400
c17871,2903058,click,1555093800
7c2160,8134390,view,1626978600
a5f52b,3306631,view,1629225000
e41514,4852289,click,1640370600
e0c52c,7944412,click,1628706600
dbbb31,1066873,view,1547058600
c0a9e4,2012041,view,1606847400
fcc465,8227729,view,1563820200
f750cf,5958479,click,1578767400
5a9948,1066873,view,1634236200
802387,3306631,view,1599849000
803b51,2384162,click,1593109800
6a7ed5,5296176,view,1570386600
8b2b38,4844935,click,1574793000
82354b,8391177,click,1568917800
f063e0,3099226,click,1631039400
1deaed,6591984,click,1560450600
02d7a3,5080493,click,1584556200
3f45c5,4429430,click,1559154600
64ddcc,8645618,click,1627151400
99bfbe,4037297,click,1554143400
c80412,6145271,view,1569954600
b30c4e,4037297,view,1583692200
205e7b,1066873,view,1567794600
6e1449,8391177,view,1556649000
40a9a4,5080493,click,1556130600
6f8fd9,8134390,click,1552847400
baaaa1,2384162,view,1595097000
1fb798,2012041,click,1600453800
df6959,8120403,view,1547058600
98b145,2301101,view,1616092200
c35425,9947028,view,1571855400
55c014,8645618,view,1624559400
7bea9e,6591984,view,1573065000
aa329c,1066873,click,1582050600
a46125,5296176,view,1610130600
39a7f7,2061734,click,1625509800
621f76,8227729,click,1627497000
b84b91,8227729,view,1594060200
601bd1,8118336,view,1553193000
ebabe7,2523593,view,1549391400
e65662,5080493,view,1579199400
39ada8,2012041,click,1605292200
6fb80a,7705785,view,1639938600
db0dae,3306631,click,1587666600
8f5271,2061734,view,1630866600
334e54,4580377,view,1569954600
21d017,1784357,view,1580581800
781b8d,9947028,view,1569609000
1a8ded,5114833,click,1586025000
7d84dc,8391177,click,1599157800
f8171e,2523593,view,1633026600
bc62c2,5958479,click,1578076200
5ae36d,7705785,click,1574274600
f4d8e9,2012041,view,1547058600
e93977,9947028,click,1588789800
b0f764,8391177,click,1549218600
b2ec7a,5514767,view,1587493800
5d0350,6591984,click,1554316200
dbda66,6318123,view,1556389800
c35425,2012041,click,1573669800
7eac94,5114833,click,1629570600
7d7c65,7372098,click,1630434600
b88e11,3921147,view,1599676200
60474e,6117150,view,1576521000
621201,1066873,view,1575829800
263f83,8391177,click,1595874600
ad19d7,4844935,view,1577903400
01152f,7705785,view,1630434600
bfb599,7705785,view,1575743400
882e35,6804081,click,1594146600
09d17d,5758296,click,1580322600
2484c0,5114833,view,1549045800
eb8f9e,3099226,view,1639593000
bda4b3,1307091,click,1602959400
cf793a,6117150,click,1574188200
affbc4,8391177,click,1622485800
e77ca8,5758296,view,1616092200
c41f8e,7372098,click,1640543400
22ab04,6145271,view,1621621800
e6a5df,5958479,view,1592937000
7ab003,2061734,click,1627497000
cf7807,5114833,view,1600194600
54f8a0,2002269,click,1635877800
180126,5048104,view,1566671400
5e025d,8120403,view,1578508200
6dc161,6145271,view,1574965800
ae4e95,4556099,click,1555525800
e509a7,4852289,click,1625682600
ae4e95,9521489,view,1555525800
63a533,7705785,click,1601231400
e53c92,8118336,view,1552329000
036323,8645618,click,1568399400
767b42,2903058,click,1563042600
